type,seq,timestamp,taget_seq,taget,mac,rssi,rate,sig_mode,mcs,cwb,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel_primary,channel_secondary,local_timestamp,ant,sig_len,rx_state,len,first_word_invalid,data
CSI_DATA,60870,2023-11-13 21:27:16.157,1,stand,d4:da:21:98:07:d9,-28,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,752045950,0,37,0,104,0,"[-21, -4, -16, -4, -12, -5, -7, -6, -3, -8, 1, -11, 4, -15, 5, -18, 6, -21, 6, -25, 5, -27, 3, -28, 1, -25, 1, -25, 0, -21, 2, -20, 3, -16, 6, -14, 9, -11, 14, -11, 17, -10, 21, -11, 23, -12, 26, -13, 26, -14, 23, -13, 17, -10, 13, -7, 9, -3, 7, 2, 5, 6, 4, 11, 5, 14, 6, 16, 8, 17, 10, 18, 11, 17, 12, 14, 11, 10, 10, 7, 8, 3, 6, 0, 3, -2, -1, -4, -4, -4, -7, -4, -9, -3, -10, -1, -11, 1, -10, 3, -9, 5, -7, 6]"
CSI_DATA,60871,2023-11-13 21:27:16.167,1,stand,d4:da:21:98:07:d9,-28,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,752055253,0,37,0,104,0,"[16, 7, 13, 6, 9, 5, 5, 6, 1, 6, -3, 9, -6, 11, -7, 14, -9, 17, -9, 19, -9, 22, -7, 23, -5, 21, -4, 21, -3, 18, -4, 16, -5, 13, -7, 11, -10, 9, -13, 8, -15, 8, -19, 8, -21, 9, -24, 10, -23, 11, -21, 11, -16, 8, -13, 5, -10, 2, -8, -2, -7, -6, -7, -9, -7, -12, -9, -13, -11, -15, -12, -15, -13, -14, -13, -11, -12, -8, -11, -6, -8, -3, -5, 0, -3, 1, 1, 1, 4, 1, 6, 0, 7, -1, 8, -3, 7, -5, 7, -6, 5, -7, 3, -7]"
CSI_DATA,60872,2023-11-13 21:27:16.175,1,stand,d4:da:21:98:07:d9,-28,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,752065942,0,37,0,104,0,"[-19, -11, -15, -9, -11, -8, -7, -8, -1, -9, 3, -11, 7, -14, 8, -17, 10, -21, 10, -24, 10, -27, 8, -28, 5, -26, 4, -26, 3, -23, 3, -21, 4, -18, 6, -15, 10, -12, 14, -11, 17, -11, 21, -11, 23, -13, 26, -14, 26, -14, 24, -15, 18, -11, 15, -8, 11, -4, 9, 0, 8, 5, 8, 9, 9, 12, 10, 13, 12, 14, 14, 15, 16, 13, 15, 10, 14, 7, 12, 4, 9, 1, 6, -1, 2, -2, -2, -2, -5, -1, -7, 0, -9, 2, -9, 4, -9, 5, -7, 7, -5, 8, -3, 8]"
CSI_DATA,60873,2023-11-13 21:27:16.186,1,stand,d4:da:21:98:07:d9,-28,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,752073953,0,37,0,104,0,"[12, 18, 10, 14, 6, 12, 1, 10, -4, 8, -9, 8, -13, 9, -15, 12, -20, 14, -20, 17, -21, 20, -20, 22, -17, 22, -16, 22, -13, 20, -13, 17, -12, 14, -13, 10, -15, 7, -18, 4, -21, 3, -26, 1, -27, 2, -31, 2, -32, 3, -30, 4, -23, 3, -19, 1, -14, -1, -10, -4, -7, -8, -6, -12, -5, -15, -6, -17, -8, -19, -9, -20, -11, -19, -12, -16, -12, -13, -12, -10, -9, -6, -7, -3, -4, 0, 0, 1, 3, 2, 6, 1, 8, 0, 9, -2, 9, -4, 8, -5, 7, -7, 5, -8]"
CSI_DATA,60874,2023-11-13 21:27:16.200,1,stand,d4:da:21:98:07:d9,-28,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,752089990,0,37,0,104,0,"[-20, 0, -16, 0, -13, -2, -9, -4, -6, -7, -3, -10, -2, -14, -2, -17, -3, -21, -3, -23, -5, -26, -7, -26, -9, -23, -10, -23, -9, -19, -7, -18, -5, -16, -2, -14, 2, -14, 5, -15, 8, -16, 11, -18, 13, -20, 15, -23, 15, -23, 13, -23, 9, -19, 8, -14, 6, -10, 6, -5, 8, -1, 9, 2, 11, 5, 13, 6, 15, 6, 17, 6, 17, 5, 16, 2, 14, 0, 12, -2, 8, -3, 5, -4, 2, -3, -2, -2, -4, 0, -6, 1, -6, 3, -6, 5, -5, 7, -4, 7, -2, 8, 0, 7]"
CSI_DATA,60875,2023-11-13 21:27:16.217,1,stand,d4:da:21:98:07:d9,-29,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,752105949,0,37,0,104,0,"[17, -8, 14, -6, 12, -4, 8, -1, 7, 4, 5, 8, 5, 12, 6, 15, 7, 18, 9, 20, 11, 22, 12, 21, 13, 19, 13, 18, 12, 14, 10, 14, 7, 12, 4, 12, 0, 12, -3, 14, -6, 15, -9, 18, -10, 21, -12, 23, -11, 24, -10, 23, -7, 17, -6, 14, -5, 9, -6, 4, -7, 0, -9, -3, -11, -6, -13, -7, -15, -7, -17, -6, -18, -5, -16, -2, -14, 0, -12, 1, -9, 2, -6, 3, -2, 3, 1, 2, 3, 0, 5, -2, 6, -4, 6, -5, 5, -7, 3, -8, 2, -8, 0, -8]"
CSI_DATA,60876,2023-11-13 21:27:16.223,1,stand,d4:da:21:98:07:d9,-29,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,752113940,0,37,0,104,0,"[-5, 20, -5, 16, -5, 12, -6, 8, -8, 3, -12, -1, -15, -4, -18, -5, -22, -6, -25, -6, -28, -6, -28, -4, -26, -2, -26, -1, -22, 0, -20, -2, -16, -3, -13, -6, -11, -9, -10, -14, -9, -17, -9, -21, -10, -24, -11, -28, -12, -28, -12, -26, -10, -19, -8, -15, -5, -11, 0, -7, 4, -5, 8, -4, 12, -4, 15, -5, 17, -6, 17, -8, 17, -10, 14, -11, 11, -11, 8, -11, 4, -9, 1, -7, -2, -4, -4, -1, -5, 2, -5, 4, -4, 7, -3, 8, -1, 9, 1, 9, 3, 8, 4, 6]"
CSI_DATA,60877,2023-11-13 21:27:16.230,1,stand,d4:da:21:98:07:d9,-29,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,752125948,0,37,0,104,0,"[21, 9, 17, 8, 12, 8, 7, 8, 1, 9, -5, 12, -9, 15, -11, 18, -14, 21, -14, 24, -15, 28, -13, 28, -10, 27, -9, 26, -8, 22, -9, 20, -9, 15, -11, 10, -14, 7, -18, 3, -22, 1, -26, -1, -30, -1, -34, -1, -34, -1, -32, 1, -24, 1, -18, 1, -12, -1, -7, -4, -2, -7, 1, -11, 4, -15, 4, -18, 4, -21, 2, -22, 0, -23, -2, -21, -4, -18, -6, -15, -6, -10, -6, -6, -6, -1, -4, 2, -1, 5, 2, 7, 4, 8, 6, 8, 8, 7, 9, 5, 10, 3, 9, 0]"
CSI_DATA,60878,2023-11-13 21:27:16.241,1,stand,d4:da:21:98:07:d9,-29,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,752133951,0,37,0,104,0,"[-23, -8, -18, -7, -13, -7, -9, -8, -3, -11, 2, -13, 6, -16, 10, -19, 10, -23, 11, -27, 11, -30, 10, -31, 7, -28, 5, -28, 4, -24, 5, -21, 6, -17, 9, -12, 12, -8, 17, -6, 21, -4, 26, -3, 29, -3, 33, -2, 33, -3, 31, -4, 23, -5, 17, -3, 11, -1, 6, 2, 2, 6, -1, 11, -3, 15, -3, 18, -2, 21, -1, 22, 1, 22, 3, 20, 5, 17, 6, 13, 6, 9, 6, 4, 4, 0, 2, -4, -1, -7, -3, -8, -6, -9, -9, -8, -10, -7, -11, -5, -11, -3, -10, 0]"
CSI_DATA,60879,2023-11-13 21:27:16.257,1,stand,d4:da:21:98:07:d9,-29,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,752145949,0,37,0,104,0,"[5, 17, 4, 14, 1, 11, -2, 8, -6, 6, -10, 4, -14, 3, -17, 3, -20, 4, -23, 5, -24, 7, -24, 8, -21, 9, -20, 9, -17, 8, -16, 6, -14, 3, -12, -1, -12, -5, -12, -9, -13, -12, -15, -16, -17, -18, -19, -21, -20, -20, -20, -18, -15, -13, -12, -10, -7, -7, -2, -6, 3, -5, 7, -6, 10, -7, 12, -8, 14, -10, 14, -12, 13, -14, 10, -13, 7, -13, 5, -12, 2, -10, -1, -7, -3, -4, -3, -1, -4, 3, -3, 5, -2, 7, -1, 8, 1, 9, 3, 8, 4, 7, 5, 5]"
CSI_DATA,60880,2023-11-13 21:27:16.261,1,stand,d4:da:21:98:07:d9,-29,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,752153946,0,37,0,104,0,"[-15, -16, -11, -14, -7, -12, -2, -11, 3, -10, 8, -10, 13, -11, 16, -12, 19, -14, 20, -17, 22, -20, 21, -21, 17, -20, 16, -20, 14, -17, 13, -13, 12, -9, 12, -5, 14, 0, 16, 5, 19, 8, 22, 11, 25, 11, 29, 13, 29, 13, 28, 11, 21, 7, 16, 6, 10, 4, 3, 5, -2, 6, -7, 8, -10, 10, -12, 13, -13, 16, -12, 18, -11, 19, -8, 18, -5, 16, -2, 15, 0, 11, 2, 7, 3, 3, 3, -1, 2, -5, 1, -8, -1, -10, -3, -10, -6, -10, -7, -9, -9, -8, -9, -5]"
CSI_DATA,60881,2023-11-13 21:27:16.273,1,stand,d4:da:21:98:07:d9,-28,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,752169959,0,37,0,104,0,"[-8, -17, -6, -14, -3, -11, 0, -9, 5, -7, 9, -6, 13, -6, 15, -7, 18, -8, 20, -9, 22, -11, 21, -12, 18, -12, 17, -12, 14, -10, 13, -8, 11, -5, 11, -1, 11, 3, 13, 7, 14, 10, 16, 13, 18, 14, 20, 17, 21, 16, 21, 14, 16, 9, 12, 7, 7, 5, 2, 5, -3, 5, -6, 6, -10, 8, -11, 10, -12, 12, -13, 13, -12, 15, -9, 14, -6, 13, -4, 12, -2, 9, 0, 6, 2, 3, 2, 0, 2, -4, 1, -6, -1, -8, -2, -9, -4, -9, -5, -8, -7, -7, -7, -5]"
