type,seq,timestamp,taget_seq,taget,mac,rssi,rate,sig_mode,mcs,cwb,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel_primary,channel_secondary,local_timestamp,ant,sig_len,rx_state,len,first_word_invalid,data
CSI_DATA,34545,2023-11-12 22:56:50.835,1,sit,d4:da:21:98:07:d9,-33,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,419021115,0,37,0,104,0,"[18, -13, 19, -12, 20, -10, 19, -8, 18, -7, 15, -4, 14, -2, 11, 0, 9, 1, 6, 3, 4, 4, 1, 5, -2, 5, -4, 6, -7, 6, -10, 5, -12, 5, -13, 5, -15, 4, -16, 3, -16, 3, -16, 1, -15, 2, -14, 2, -13, 3, -10, 4, -3, 7, 0, 8, 2, 9, 5, 10, 7, 11, 8, 10, 9, 10, 9, 8, 9, 7, 8, 4, 7, 2, 5, -2, 4, -4, 3, -7, 1, -9, 0, -11, -1, -13, -2, -13, -3, -13, -4, -12, -4, -11, -5, -9, -5, -8, -5, -6, -5, -5, -5, -3]"
CSI_DATA,34546,2023-11-12 22:56:50.851,1,sit,d4:da:21:98:07:d9,-33,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,419037115,0,37,0,104,0,"[17, 17, 16, 18, 14, 19, 13, 19, 10, 17, 7, 15, 4, 13, 2, 11, -1, 8, -3, 6, -4, 3, -6, 0, -7, -2, -8, -4, -8, -7, -8, -10, -9, -11, -8, -13, -8, -15, -7, -16, -6, -16, -5, -16, -5, -15, -5, -15, -5, -12, -6, -9, -8, -2, -10, 1, -11, 4, -11, 7, -11, 9, -11, 10, -10, 11, -9, 10, -7, 10, -5, 9, -2, 8, 1, 6, 4, 4, 7, 2, 9, 1, 11, 0, 12, -2, 13, -3, 12, -4, 11, -5, 10, -5, 9, -6, 7, -6, 5, -6, 4, -6, 2, -5]"
CSI_DATA,34547,2023-11-12 22:56:50.859,1,sit,d4:da:21:98:07:d9,-34,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,419045119,0,37,0,104,0,"[6, -23, 8, -22, 9, -21, 10, -19, 10, -16, 9, -13, 8, -10, 7, -7, 6, -4, 5, -1, 4, 2, 2, 4, 0, 6, -1, 7, -3, 9, -6, 10, -7, 11, -8, 11, -10, 11, -11, 11, -11, 10, -12, 10, -11, 9, -10, 8, -8, 8, -5, 7, 1, 7, 5, 7, 7, 6, 10, 6, 11, 6, 12, 5, 13, 4, 11, 3, 11, 1, 9, 0, 7, -2, 4, -4, 2, -6, -1, -8, -3, -10, -5, -11, -6, -12, -7, -11, -8, -11, -8, -9, -8, -8, -8, -6, -8, -5, -7, -4, -7, -2, -6, -1]"
CSI_DATA,34548,2023-11-12 22:56:50.872,1,sit,d4:da:21:98:07:d9,-34,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,419057128,0,37,0,104,0,"[12, -22, 13, -21, 15, -19, 14, -17, 13, -14, 12, -11, 11, -8, 8, -5, 6, -1, 5, 1, 3, 3, 0, 5, -2, 6, -4, 8, -5, 9, -8, 10, -9, 10, -11, 10, -12, 9, -13, 9, -13, 8, -14, 7, -12, 6, -11, 6, -9, 6, -6, 6, 1, 7, 4, 8, 7, 8, 9, 8, 11, 8, 11, 8, 12, 7, 11, 6, 10, 3, 9, 2, 7, -1, 5, -3, 2, -6, 1, -9, -2, -10, -3, -12, -4, -13, -6, -13, -6, -13, -6, -12, -7, -10, -7, -8, -7, -7, -7, -5, -7, -3, -6, -2]"
CSI_DATA,34549,2023-11-12 22:56:50.883,1,sit,d4:da:21:98:07:d9,-34,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,419069122,0,37,0,104,0,"[-9, -26, -7, -25, -6, -25, -4, -23, -3, -20, -1, -16, 1, -13, 2, -9, 3, -6, 4, -2, 5, 1, 6, 4, 5, 6, 6, 8, 6, 10, 5, 12, 4, 13, 4, 14, 2, 14, 1, 15, 0, 14, -1, 14, 0, 12, 0, 11, 1, 9, 2, 6, 6, 1, 9, -2, 10, -4, 11, -6, 12, -8, 12, -9, 11, -10, 9, -10, 8, -9, 5, -9, 2, -8, -1, -6, -5, -4, -8, -3, -10, -2, -12, 0, -14, 0, -14, 1, -14, 2, -13, 3, -12, 4, -10, 5, -8, 5, -6, 5, -4, 5, -3, 4]"
CSI_DATA,34550,2023-11-12 22:56:50.890,1,sit,d4:da:21:98:07:d9,-34,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,419077116,0,37,0,104,0,"[0, 27, -1, 26, -2, 26, -3, 22, -4, 19, -4, 15, -5, 11, -5, 7, -6, 3, -6, -1, -6, -4, -6, -7, -6, -9, -6, -11, -5, -12, -4, -15, -3, -15, -2, -16, -1, -15, 0, -16, 1, -15, 2, -14, 2, -13, 2, -12, 0, -9, -2, -7, -6, -2, -9, 1, -11, 3, -13, 5, -13, 6, -13, 7, -13, 8, -11, 8, -9, 8, -7, 7, -4, 6, 0, 5, 3, 3, 6, 2, 9, 0, 11, -1, 13, -2, 13, -3, 13, -4, 12, -5, 10, -5, 9, -6, 7, -7, 5, -6, 3, -6, 1, -5]"
CSI_DATA,34551,2023-11-12 22:56:50.903,1,sit,d4:da:21:98:07:d9,-34,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,419089118,0,37,0,104,0,"[-10, 23, -11, 23, -11, 21, -10, 19, -9, 15, -8, 12, -8, 8, -7, 4, -7, 0, -6, -3, -6, -6, -6, -8, -6, -10, -6, -12, -5, -13, -4, -14, -4, -15, -3, -15, -2, -15, -1, -15, 0, -14, 1, -14, 1, -12, 1, -11, 1, -9, 0, -7, -4, -1, -5, 1, -7, 4, -7, 6, -8, 8, -7, 10, -7, 10, -6, 10, -4, 10, -2, 8, 0, 7, 2, 4, 4, 1, 6, -1, 7, -4, 8, -6, 8, -8, 8, -9, 7, -10, 6, -10, 4, -10, 2, -9, 1, -8, -1, -7, -2, -6, -3, -5]"
CSI_DATA,34552,2023-11-12 22:56:50.910,1,sit,d4:da:21:98:07:d9,-34,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,419097120,0,37,0,104,0,"[25, -11, 25, -10, 23, -9, 21, -8, 17, -6, 14, -4, 11, -1, 8, 1, 5, 4, 3, 6, 1, 9, -1, 11, -2, 11, -3, 13, -4, 13, -6, 14, -7, 14, -7, 13, -8, 12, -9, 12, -10, 11, -11, 9, -10, 8, -9, 8, -8, 6, -5, 5, 1, 2, 4, 0, 7, -2, 9, -3, 10, -5, 11, -7, 11, -8, 10, -8, 8, -9, 6, -8, 3, -8, 0, -6, -3, -4, -7, -2, -9, 0, -11, 1, -11, 3, -12, 5, -11, 6, -10, 7, -8, 7, -6, 7, -4, 7, -2, 7, -1, 6, 0, 4]"
CSI_DATA,34553,2023-11-12 22:56:50.923,1,sit,d4:da:21:98:07:d9,-34,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,419109488,0,37,0,104,0,"[2, -26, 2, -25, 2, -23, 2, -21, 2, -17, 2, -14, 4, -10, 5, -6, 6, -3, 7, -1, 8, 2, 9, 3, 10, 4, 10, 6, 10, 7, 10, 8, 10, 9, 8, 9, 7, 10, 6, 11, 5, 11, 4, 11, 4, 10, 3, 10, 3, 8, 3, 6, 2, -1, 1, -4, 0, -8, -1, -10, -3, -12, -4, -13, -5, -13, -6, -12, -6, -11, -6, -9, -6, -6, -5, -3, -3, 1, -2, 4, 0, 6, 2, 8, 3, 10, 5, 10, 6, 10, 7, 9, 7, 7, 8, 5, 7, 4, 7, 2, 6, 0, 4, -1]"
CSI_DATA,34554,2023-11-12 22:56:50.934,1,sit,d4:da:21:98:07:d9,-34,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,419121122,0,37,0,104,0,"[-20, -20, -19, -19, -17, -18, -16, -17, -13, -14, -9, -12, -6, -11, -2, -9, 1, -9, 4, -8, 7, -8, 9, -8, 10, -7, 11, -7, 12, -6, 13, -5, 13, -5, 13, -3, 14, -2, 14, -1, 14, 1, 14, 2, 13, 2, 13, 2, 10, 1, 8, 0, 1, -3, -3, -4, -6, -4, -10, -4, -12, -4, -14, -3, -15, -2, -14, 0, -14, 1, -12, 2, -9, 3, -5, 2, -1, 2, 3, 2, 6, 1, 9, 0, 11, -1, 12, -3, 12, -4, 11, -5, 10, -7, 8, -7, 6, -7, 4, -8, 2, -7, 1, -6]"
